"FACID"	"bing_type"	"bing_confidence"	"bing_latitude"	"bing_longitude"	"address"
100000084	"Address"	"High"	38.5759544373	-121.5034866333	"415 P ST, SACRAMENTO CA 95814"
960001893	"Address"	"High"	34.12915802	-117.869934082	"415 W. ALOSTA AVE., STE. 102, GLENDORA CA 91740"
60000220	"Address"	"High"	34.0126023442	-118.401254788	"4150 OVERLAND BLVD., CULVER CITY CA 90230"
110000579	"Address"	"High"	38.3992652893	-122.821937561	"418 PETALUMA AVE, SEBASTOPOL CA 95472"
240000271	"Address"	"High"	34.2427825928	-116.8868865967	"41945 BIG BEAR BLVD., BIG BEAR LAKE CA 92315"
240001145	"Address"	"High"	34.2427825928	-116.8868865967	"41945 BIG BEAR BLVD., BIG BEAR LAKE CA 92315"
960001147	"Address"	"High"	34.046707	-118.242111	"420 EAST 3RD STREET, #720, LOS ANGELES CA 90013"
40000705	"Address"	"High"	36.9582443237	-120.0643005371	"420 WEST YOSEMITE AVENUE, MADERA CA 93637"
140000765	"Address"	"High"	37.9016799927	-122.3023147583	"425 KEARNEY STREET, EL CERRITO CA 94530"
110000296	"Address"	"High"	38.3292007446	-122.7004623413	"429 E. COTATI AVE., COTATI CA 94928"
30000787	"Address"	"High"	39.1280097961	-121.6338653564	"430 PALORA AVE., #C, YUBA CITY CA 95991"
960001098	"Address"	"High"	34.1845741272	-118.3582992554	"4318 WEST VICTORY BLVD, BURBANK CA 91505"
110000669	"Address"	"High"	38.5139961243	-122.7870788574	"432 AVIATION BLVD, SANTA ROSA CA 95403"
140000461	"Address"	"High"	37.7258071899	-122.1509170532	"433 ESTUDILLO AVE, SAN LEANDRO CA 94577"
960001540	"Address"	"High"	34.0155677795	-118.1023178101	"433 NORTH 4TH STREET   102, MONTEBELLO CA 90640"
240001116	"Address"	"High"	34.049335	-117.17852	"434 CAJON ST., #104, REDLANDS CA 92373"
960000309	"Address"	"High"	34.1588096619	-118.2628479004	"435 ARDEN AVENUE   370, GLENDALE CA 91203"
960002032	"Address"	"High"	34.0684043616	-118.4054604918	"436 N BEDFORD DR #301, BEVERLY HILLS CA 90210"
960001528	"Address"	"High"	33.9483004063	-118.2823464274	"439 WEST 97TH STREET, LOS ANGELES CA 90003"
60000507	"Address"	"High"	34.0597153455	-118.2301432639	"441 BAUCHET STREET, LOS ANGELES CA 90012"
110000416	"Address"	"High"	38.6263046265	-122.8649978638	"441 MARCH AVE., HEALDSBURG CA 95448"
110000289	"Address"	"High"	38.626304	-122.864997	"441 MARCH AVENUE, SUITE B, HEALDSBURG CA 95448"
40000651	"Address"	"High"	36.7359711975	-119.7516410798	"4411 EAST KINGS CANYON ROAD, FRESNO CA 93702"
100000039	"Address"	"High"	37.9747657776	-121.2919769287	"442 E HAMPTON ST, STOCKTON CA 95204"
140000939	"Address"	"High"	37.8308355063	-122.246497795	"4442 PIEDMONT AVENUE, SUITE C, OAKLAND CA 94611"
40000502	"Address"	"High"	36.6273913532	-119.319126159	"445 11TH STREET, ORANGE COVE CA 93646"
40000495	"Address"	"High"	36.7390168458	-119.7543299943	"445 SOUTH CEDAR, FRESNO CA 93702"
630016093	"Address"	"High"	37.9222358018	-122.7222271264	"451 MESA ROAD, BOLINAS CA 94924"
980002242	"Address"	"High"	34.1270027161	-118.2191390991	"4515 EAGLE ROCK BLVD, LOS ANGELES CA 90041"
90000294	"Address"	"High"	32.7596092224	-117.0798110962	"4518 54TH ST.,STE.#1, SAN DIEGO CA 92115"
110000273	"Address"	"High"	39.4009497017	-123.3509865403	"46 MADRONE STREET, WILLITS CA 95490"
40000596	"Address"	"High"	36.329986	-119.658317	"460 N. GREENFIELD, #6, HANFORD CA 93230"
110000637	"Address"	"High"	38.2947158813	-122.6635131836	"460 OAK STREET, PENNGROVE CA 94951"
960001536	"Address"	"High"	33.9823020995	-118.4409803152	"4601 LINCOLN BLVD, MARINA DEL REY CA 90292"
110000290	"Address"	"High"	38.2940597534	-122.4717254639	"461 7TH STREET W, SONOMA CA 95476"
110000502	"Address"	"High"	38.2940597534	-122.4717254639	"461 7TH. ST. WEST, SONOMA CA 95476"
960000589	"Address"	"High"	33.9811769128	-118.4409769624	"4640 ADMIRALTY WAY, MARINA DEL REY CA 90292"
960001891	"Address"	"High"	33.9811769128	-118.4409769624	"4640 ADMIRALTY WAY, STE. 102, MARINA DEL REY CA 90292"
630015356	"Address"	"High"	38.6171073914	-121.3561325073	"4640 MARCONI AVE, SACRAMENTO CA 95821"
960000543	"Address"	"High"	34.096717	-117.95935	"4640 N. MAINE AVE., #15, BALDWIN PARK CA 91706"
630011875	"Address"	"High"	38.6957206726	-120.8231124878	"4641 MISSOURI FLAT RD, PLACERVILLE CA 95667"
960000354	"Address"	"High"	34.0681686401	-118.4074630737	"465 N ROXBURY DR 702, BEVERLY HILLS CA 90210"
120001593	"Address"	"High"	35.8842337132	-119.2716825753	"467 E. WASHINGTON AVENUE, EARLIMART CA 93219"
960002266	"Address"	"High"	33.980533	-118.437881	"4720 LINCOLN BLVD  SUITE 321, MARINA DEL REY CA 90292"
110000433	"Address"	"High"	38.442844	-122.664253	"4729-A HOEN AVE, SANTA ROSA CA 95405"
630011850	"Address"	"High"	36.8035736084	-119.7735977173	"4747 N FIRST ST, FRESNO CA 93726"
110000377	"Address"	"High"	38.4432144165	-122.6632766724	"4769 HOEN AVE, SANTA ROSA CA 95405"
110000201	"Address"	"High"	38.3551025391	-121.9877853394	"479 MASON ST. #225, VACAVILLE CA 95688"
60000628	"Address"	"High"	33.782633096	-117.8889253736	"483 CITY DR. SOUTH, ORANGE CA 92668"
630013251	"Address"	"High"	37.4667296559	-121.9340861589	"48371 FREMONT BOULEVARD, FREMONT CA 94538"
630014342	"Address"	"High"	37.4685347825	-121.917360574	"48521 WARM SPRINGS BOULEVARD, FREMONT CA 94539"
40000281	"Address"	"High"	37.328094	-119.659461	"48677 VICTORIA LANE/P.O. BOX 2365, OAKHURST CA 93644"
630015987	"Address"	"High"	32.7513800561	-117.0895647258	"4874 POLK AVENUE, SAN DIEGO CA 92105"
960001127	"Address"	"High"	33.7834358215	-118.1976547241	"490 W. 14TH STREET, LONG BEACH CA 90813"
110001110	"Address"	"High"	37.9441757202	-122.5400619507	"5 BON AIR ROAD, SUITE 129, LARKSPUR CA 94939"
630013642	"Address"	"High"	38.766368866	-121.2466201782	"5 MEDICAL PLAZA DR, ROSEVILLE CA 95661"
630014658	"Address"	"High"	37.9461174011	-121.6973495483	"50 SAND CREEK ROAD, BRENTWOOD CA 94513"
120001642	"Address"	"High"	36.5475815535	-119.3903200328	"500 ADELAIDE WAY, DINUBA CA 93618"
250001674	"Address"	"High"	33.6180496216	-114.5961837769	"500 NORTH BROADWAY, SUITE 25, BLYTHE CA 92225"
960001294	"Address"	"High"	33.7730751038	-118.3746185303	"501 DEEP VALLEY DRIVE  200, ROLLING HILLS ESTATE CA 90274"
630016094	"Address"	"High"	38.0685920715	-122.8089294434	"503 B STREET, POINT REYES STATION CA 94956"
110001078	"Address"	"High"	38.121696	-122.583496	"505-B SAN MARIN DR., NOVATO CA 94945"
630014343	"Address"	"High"	34.08177948	-117.6953811646	"5050 PALO VERDE ST, MONTCLAIR CA 91763"
90000518	"Address"	"High"	32.668510437	-115.4928512573	"506 FOURTH STREET, CALEXICO CA 92231"
40000602	"Address"	"High"	37.4880828857	-119.9666061401	"5072 BULLION STREET, BOX 69     MARIPOSA CA 95338"
40000574	"Address"	"High"	37.4880828857	-119.9666061401	"5072 BULLION/BOX 69, MARIPOSA CA 95338"
40000457	"Address"	"High"	37.4884376526	-119.9676437378	"5085 BULLION STREET, MARIPOSA CA 95338"
250000636	"Address"	"High"	33.7828140259	-117.2371826172	"510B W. 4TH STREET, PERRIS CA 92370"
110000442	"Address"	"High"	40.1013106853	-123.7923661619	"511 ELM ST, GARBERVILLE CA 95542"
960002147	"Address"	"High"	34.1462173462	-118.7542724609	"5115 CLARETON DRIVE, AGOURA HILLS CA 91301"
240001205	"Address"	"High"	37.3611526489	-118.3995895386	"512 W. LINE STREET, STE. C, BISHOP CA 93514"
60001748	"Address"	"High"	32.8317489624	-117.1210403442	"5150 MURPHY CANYON RD, SAN DIEGO CA 92123"
30000112	"Address"	"High"	38.5707087815	-121.4398301393	"5151 F ST, SACRAMENTO CA 95819"
140001307	"Address"	"High"	37.9559593201	-121.9665908813	"5167 CLAYTON ROAD, CONCORD CA 94521"
140000468	"Address"	"High"	37.6972846985	-121.9053421021	"5175 JOHNSON DRIVE, PLEASANTON CA 94588"
40000763	"Address"	"High"	36.811882	-119.781028	"5180 N. FRESNO ST., STE. 103, FRESNO CA 93710"
30001019	"Address"	"High"	38.6749343872	-121.7940826416	"520 COTTONWOOD ST, WOODLAND CA 95695"
630014695	"Address"	"High"	34.1460151672	-118.2492294312	"520 E. BROADWAY AVE, GLENDALE CA 91205"
960000341	"Address"	"High"	33.997062	-118.082908	"5213 LINDSEY AVE #H, PICO RIVERA CA 90660"
70000641	"Address"	"High"	37.056522	-122.011024	"5272 SCOTTS VALLEY D, SCOTTS VALLEY CA 95066"
140000638	"Address"	"High"	37.8377643228	-122.251354605	"5297 COLLEGE AVE. #A, OAKLAND CA 94613"
140000636	"Address"	"High"	37.8377643228	-122.251354605	"5297 COLLEGE AVE. #A, OAKLAND CA 94618"
30001797	"Address"	"High"	37.7430229187	-121.4339523315	"530 W EATON AVE, TRACY CA 95376"
60000256	"Address"	"High"	34.1672973633	-118.3783950806	"5300 TUJUNGA AVENUE, NORTH HOLLYWOOD CA 91601"
90000297	"Address"	"High"	32.710833773	-117.1494027972	"531 16TH STREET, SAN DIEGO CA 92101"
630014371	"Address"	"High"	38.5270271301	-121.4423065186	"5321 STOCKTON BLVD, SACRAMENTO CA 95820"
960000333	"Address"	"High"	34.1689489782	-118.5011543334	"5363 BALBOA BL #325, ENCINO CA 91316"
960001739	"Address"	"High"	34.1689489782	-118.5011543334	"5363 BALBOA BLVD, STE. 237, ENCINO CA 91405"
30000786	"Address"	"High"	38.5262718201	-121.4715194702	"5385 FRANKLIN BLVD, SACRAMENTO CA 95820"
40000526	"Address"	"High"	36.751159668	-119.7992706299	"539 N. VAN NESS, FRESNO CA 93728"
960000276	"Address"	"High"	34.1691474915	-118.5002975464	"5400 BALBOA BL #224, ENCINO CA 91316"
960000821	"Address"	"High"	34.074714	-118.166007	"5401 E. VALLEY BL., LOS ANGELES CA 90032"
30001686	"Address"	"High"	38.6616821289	-121.3379974365	"5440 LAUREL HILLS DR, SACRAMENTO CA 95841"
630013769	"Address"	"High"	38.6040649414	-121.3375549316	"5441 FAIR OAKS BLVD, CARMICHAEL CA 95608"
40000840	"Address"	"High"	37.2540817261	-120.9992752075	"545 5TH STREET, GUSTINE CA 95322"
960001469	"Address"	"High"	34.062679	-118.347526	"5455 WILSHIRE BLVD., #707, LOS ANGELES CA 90036"
960001470	"Address"	"High"	34.062679	-118.347526	"5455 WILSHIRE BLVD., #707, LOS ANGELES CA 90036"
40000720	"Address"	"High"	36.817237854	-119.7816085815	"5475 NORTH FRESNO, SUITE #110, FRESNO CA 93710"
70000490	"Address"	"High"	36.9781894237	-122.0039798319	"549 FREDERICK ST., SANTA CRUZ CA 95062"
960000796	"Address"	"High"	34.1360664368	-118.1492385864	"55 E CALIFORNIA #110, PASADENA CA 91105"
70000612	"Address"	"High"	37.2946090698	-121.9488449097	"55 E. HAMILTON AVE, CAMPBELL CA 95008"
40000483	"Address"	"High"	36.301738739	-119.7799530029	"55 EAST  'D' ST., STE M, LEMOORE CA 93245"
960000306	"Address"	"High"	34.089910984	-118.1450542063	"55 SOUTH RAYMOND   100, ALHAMBRA CA 91801"
960000817	"Address"	"High"	34.1701472551	-118.530870527	"5525 ETIWANDA AVENUE  304, TARZANA CA 91356"
110001107	"Address"	"High"	38.0002975464	-122.5439224243	"555 NORTHGATE DRIVE, SAN RAFAEL CA 94903"
240000976	"Address"	"High"	34.0263493359	-117.683544606	"5550 WALNUT AVENUE, ROOM 34, CHINO CA 91710"
960000378	"Address"	"High"	33.7390612811	-118.2813224942	"560 S PALOS VERDES ST, PALOS VERDES CA 90731"
630011616	"Address"	"High"	32.8145065308	-117.2703323364	"5632 LA JOLLA BLVD., LA JOLLA CA 92037"
110000337	"Address"	"High"	39.145648	-123.212135	"564 S.DORA ST.STE.B, UKIAH CA 95482"
240000589	"Address"	"High"	34.109535	-117.31343	"565 N. MT.VERNON, SAN BERNARDINO CA 92411"
240001024	"Address"	"High"	34.109668	-117.284217	"567 N. SIERRA WAY, SAN BERNARDINO CA 92410"
40001190	"Address"	"High"	36.8207702637	-119.7808380127	"5690 NORTH FRESNO STREET, FRESNO CA 93710"
40000571	"Address"	"High"	37.3223228455	-120.4769744873	"570 COLLINS DRIVE, MERCED CA 95348"
30000795	"Address"	"High"	38.6704172194	-121.3828325272	"5700 WATT AVE, NORTH HIGHLANDS CA 95660"
110000583	"Address"	"High"	38.4523140639	-122.6702553034	"583 SUMMERFIELD ROAD, SANTA ROSA CA 95405"
240001117	"Address"	"High"	34.132217	-116.387802	"58471 29 PALMS HWY., STE. 101, YUCCA VALLEY CA 92284"
240000558	"Address"	"High"	34.109874	-117.285446	"590 N. SIERRA WAY, ROOM B, SAN BERNARDINO CA 92410"
90000591	"Address"	"High"	32.7895584106	-116.962677002	"590 S. MAGNOLIA AVENUE, EL CAJON CA 92020"
40000482	"Address"	"High"	36.0038099438	-120.1299136877	"590 SKYLINE BLVD., AVENAL CA 93204"
120001623	"Address"	"High"	36.070045	-119.030158	"590 W. PUTNAM AVENUE, SUITE #7, PORTERVILLE CA 93257"
120001575	"Address"	"High"	36.0700454712	-119.0301589966	"590 WEST PUTNAM, PORTERVILLE CA 93257"
110001054	"Address"	"High"	37.889228	-122.518661	"591 REDWOOD HIGHWAY, MILL VALLEY CA 94941"
60000649	"Address"	"High"	34.1046047956	-118.1846912205	"5926 MONTEREY ROAD, LOS ANGELES CA 90042"
630012016	"Address"	"High"	37.6815948486	-121.9018936157	"5976 W LAS POSITAS BOULEVARD, PLEASANTON CA 94588"
140001138	"Address"	"High"	37.6906166077	-121.9020004272	"5980 STONERIDGE DRIVE, SUITE 100, PLEASANTON CA 94588"
140000788	"Address"	"High"	37.690181	-121.902259	"5990 STONERIDGE DR. SUITE 122, PLEASANTON CA 94588"
140000475	"Address"	"High"	37.5900395215	-122.0190793276	"6 UNION SQUARE #G, UNION CITY CA 94587"
60001218	"Address"	"High"	33.6589889526	-117.753288269	"6 VENTURE, SUITE 300, IRVINE CA 92718"
630013434	"Address"	"High"	37.4700247496	-121.9186393172	"60 WHITNEY PLACE, FREMONT CA 94539"
140000462	"Address"	"High"	37.8097572327	-122.2498092651	"600 GRAND AVE, #410, OAKLAND CA 94610"
110001051	"Address"	"High"	37.8929328918	-122.5312194824	"600 MILLER AVENUE, MILL VALLEY CA 94941"
960000337	"Address"	"High"	34.1583475471	-118.248891905	"601 E GLENOAKS BLVD  SUITE 101, GLENDALE CA 91207"
120001633	"Address"	"High"	36.3281555176	-119.2979660034	"601 WEST WILLOW, VISALIA CA 93291"
40001121	"Address"	"High"	36.8241271973	-119.7730102539	"6049 N. FIRST STREET, #101, FRESNO CA 93710"
630014303	"Address"	"High"	38.6767733842	-121.3828224689	"6060 WATT AVE, NORTH HIGHLANDS CA 95660"
40000555	"Address"	"High"	36.8240356445	-119.774230957	"6061 N. FIRST STREET, FRESNO CA 93710"
40000358	"Address"	"High"	36.824035	-119.77423	"6061 N. FIRST, STE 102, FRESNO CA 93710"
40000283	"Address"	"High"	36.824672699	-119.7742462158	"6073 NORTH FIRST ST., FRESNO CA 93710"
40000285	"Address"	"High"	36.824672699	-119.7742462158	"6073 NORTH FIRST ST., FRESNO CA 93710"
40000666	"Address"	"High"	36.824672699	-119.7742462158	"6073 NORTH FIRST STREET, FRESNO CA 93710"
110000414	"Address"	"High"	38.3549003601	-122.0103988647	"611 BUCK AVE., VACAVILLE CA 95688"
60000214	"Address"	"High"	34.0788230896	-118.1296691895	"612 W. SHORT STREET, ALHAMBRA CA 91803"
630013685	"Address"	"High"	37.9316978455	-121.6944885254	"613 1ST STREET, BRENTWOOD CA 94513"
630013693	"Address"	"High"	37.9316978455	-121.6944885254	"613 1ST STREET, BRENTWOOD CA 94513"
70000522	"Address"	"High"	37.3080825806	-121.8463516235	"614 TULLY ROAD, SAN JOSE CA 95112"
40000569	"Address"	"High"	36.8255784363	-119.7814612091	"6143 N. FRESNO ST., 107, FRESNO CA 93710"
40000921	"Address"	"High"	36.8255784363	-119.7814612091	"6143 N. FRESNO STREET, SUITE #107, FRESNO CA 93710"
120001595	"Address"	"High"	36.4232292175	-119.1052932739	"618 N. CYPRESS, WOODLAKE CA 93286"
240001073	"Address"	"High"	34.019649	-117.670059	"6180 RIVERSIDE DRIVE, SUITE H, CHINO CA 91710"
40000508	"Address"	"High"	36.707103	-119.557777	"619-B 'N' STREET, SANGER CA 93657"
960002206	"Address"	"High"	34.062854	-118.363647	"6200 WILSHIRE BLVD  SUITE 906, LOS ANGELES CA 90048"
960000864	"Address"	"High"	34.1071014404	-117.8520889282	"625 EAST ARROW HIGHWAY, #6, GLENDORA CA 91740"
110001091	"Address"	"High"	37.9687935859	-122.5194789469	"625 GRAND AVENUE, SAN RAFAEL CA 94901"
60000974	"Address"	"High"	34.0756570548	-118.2712648809	"626 N. CORONADO TERRACE, LOS ANGELES CA 90028"
40000733	"Address"	"High"	36.3319206238	-119.6480865479	"630 N. IRWIN STREET, HANFORD CA 93230"
140000643	"Address"	"High"	37.8489112854	-122.2603302002	"6300 TELEGRAPH AVE., OAKLAND CA 94609"
140000644	"Address"	"High"	37.848911	-122.26033	"6300 TELEGRAPH AVE., OAKLAND CA 94609"
140000645	"Address"	"High"	37.8489112854	-122.2603302002	"6300 TELEGRAPH AVE., OAKLAND CA 94618"
960000279	"Address"	"High"	34.184917	-118.606819	"6325 TOPANGA CYN#204, WOODLAND HILLS CA 91367"
40000491	"Address"	"High"	36.8291053772	-119.7829742432	"6335 N. FRESNO STREET, FRESNO CA 93710"
60000086	"Address"	"High"	33.984897	-118.085624	"6336 S. PASSONS BLVD., PICO RIVERA CA 90661"
110000664	"Address"	"High"	38.2485533506	-122.0431689173	"634 A WEBSTER STREET, FAIRFIELD CA 94533"
230000471	"Address"	"High"	41.3192588836	-122.3269318789	"635 LASSEN LANE, MT SHASTA CA 96067"
120001582	"Address"	"High"	36.0766639709	-119.0186462402	"635 NORTH MAIN STREET, PORTERVILLE CA 93257"
630016095	"Address"	"High"	38.016211018	-122.6747620851	"6350 SIR FRANCES DRAKE BLVD., SAN GERONIMON CA 94963"
250000632	"Address"	"High"	33.9519844055	-117.3886260986	"6355 RIVERSIDE DRIVE, RIVERSIDE CA 92506"
960001493	"Address"	"High"	34.064056	-118.367439	"6363 WILSHIRE BLVD  SUITE 204, LOS ANGELES CA 90048"
40000294	"Address"	"High"	36.1460227966	-120.3549194336	"637 EAST ELM, COALINGA CA 93210"
110000463	"Address"	"High"	38.5018826276	-122.7519862354	"640 LARKFIELD CTR., SANTA ROSA CA 95403"
960001200	"Address"	"High"	34.1018753052	-118.3299713135	"6411 HOLLYWOOD BLVD., LOS ANGELES CA 90028"
60000831	"Address"	"High"	33.751186	-118.016334	"6462 INDUSTRY WAY, #B, WESTMINSTER CA 92683"
110001113	"Address"	"High"	37.900138855	-122.527557373	"650 E. BLITHEDALE, SUITE C, MILL VALLEY CA 94941"
110001114	"Address"	"High"	37.900138855	-122.527557373	"650 E. BLITHEDALE, SUITE C, MILL VALLEY CA 94941"
110001115	"Address"	"High"	37.900138855	-122.527557373	"650 E. BLITHEDALE, SUITE C, MILL VALLEY CA 94941"
40000496	"Address"	"High"	36.8301247805	-119.8048111796	"650 WEST SIERRA AVE, FRESNO CA 93704"
110001072	"Address"	"High"	38.0972900391	-122.5821075439	"653 CANYON ROAD, NOVATO CA 94948"
140000482	"Address"	"High"	37.8431129456	-122.2040634155	"6535 THORNHILL DRIVE, OAKLAND CA 94611"
60000523	"Address"	"High"	33.9796916395	-118.2190462947	"6538 MILES AVENUE, HUNTINGTON PARK CA 90256"
120001586	"Address"	"High"	36.2978350371	-119.2011941224	"660 E. VISALIA ROAD, FARMERSVILLE CA 93223"
960000304	"Address"	"High"	34.1258392334	-118.0538864136	"660 WEST DUARTE ROAD, ARCADIA CA 91006"
110000513	"Address"	"High"	38.5003678501	-122.4633765221	"661 MAIN STREET, ST. HELENA CA 94574"
140000890	"Address"	"High"	37.704227	-121.912879	"6635 DUBLIN BLVD., SUITE E, DUBLIN CA 94568"
960000361	"Address"	"High"	33.9848689735	-118.0956318229	"6650 SOUTH ROSEMEAD BLVD, PICO RIVERA CA 90660"
960000362	"Address"	"High"	33.9848689735	-118.0956318229	"6650 SOUTH ROSEMEAD BLVD, PICO RIVERA CA 90660"
960000363	"Address"	"High"	33.9848689735	-118.0956318229	"6650 SOUTH ROSEMEAD BLVD, PICO RIVERA CA 90660"
960000351	"Address"	"High"	33.9848689735	-118.0956318229	"6650 SOUTH ROSEMEAD BLVD., PICO RIVERA CA 90660"
140001099	"Address"	"High"	37.6976886392	-121.909962371	"6666 OWENS DRIVE, PLEASANTON CA 94588"
240001027	"Address"	"High"	34.1114625335	-117.3212244362	"670 RAMONA AVE., ROOM B6, SAN BERNARDINO CA 92411"
960000305	"Address"	"High"	34.1246070862	-118.0541915894	"671 NAOMI AVENUE, ARCADIA CA 91007"
960002246	"Address"	"High"	34.1246070862	-118.0541915894	"671 NAOMI AVENUE, ARCADIA CA 91007"
960001091	"Address"	"High"	34.1246070862	-118.0541915894	"671 W. NAOMI AVE., ARCADIA CA 91077"
960000861	"Address"	"High"	34.1246070862	-118.0541915894	"671 W. NAOMI AVENUE, ARCADIA CA 91006"
960000808	"Address"	"High"	33.9785575867	-118.3950653076	"6733 SEPULVEDA #120, LOS ANGELES CA 90045"
960000790	"Address"	"High"	34.1932220459	-118.4570922852	"6740 KESTER ST., VAN NUYS CA 91405"
630013721	"Address"	"High"	34.1931877136	-118.4852371216	"6746 VALJEAN AVE, VAN NUYS CA 91406"
960000273	"Address"	"High"	34.1018943787	-118.3376312256	"6753 HOLLYWOOD #306, LOS ANGELES CA 90028"
40001011	"Address"	"High"	36.053497	-118.997253	"677 SOUTH SIERRA ST, PORTERVILLE CA 93257"
30001812	"Address"	"High"	38.6722259521	-121.7713165283	"678 3RD ST, WOODLAND CA 95695"
30000251	"Address"	"High"	37.9624938965	-121.2708587646	"678 N WILSON WAY, STOCKTON CA 95205"
960000316	"Address"	"High"	34.083820343	-117.7189102173	"678 S INDIAN HILL BLVD 202, CLAREMONT CA 91711"
980002356	"Address"	"High"	34.0604934692	-118.2874069214	"680 WILSHIRE PLACE, LOS ANGELES CA 90005"
960001727	"Address"	"High"	34.194393	-118.462181	"6815 NOBLE AVE., SUITE 100, VAN NUYS CA 91405"
140000454	"Address"	"High"	37.6711120605	-122.0882034302	"685 'A' STREET, HAYWARD CA 94541"
140000493	"Address"	"High"	37.6711120605	-122.0882034302	"685 'A' STREET, HAYWARD CA 94541"
630014270	"Address"	"High"	38.5414810181	-121.4254379272	"6879 14TH AVE, SACRAMENTO CA 95820"
60000512	"Address"	"High"	33.969909668	-118.1625823975	"6912 AJAX AVENUE, BELL GARDENS CA 90202"
960002329	"Address"	"High"	33.845372647	-118.1838771701	"700 E. DEL AMO, LONG BEACH CA 90807"
240000901	"Address"	"High"	34.1268248856	-117.2721587867	"700 EAST GILBERT STREET, SAN BERNARDINO CA 92404"
240000940	"Address"	"High"	34.1268248856	-117.2721587867	"700 EAST GILBERT STREET, SAN BERNARDINO CA 92419"
70000812	"Address"	"High"	36.980487	-122.004058	"700 FREDERICK STREET, SUITE 204, SANTA CRUZ CA 95062"
960001304	"Address"	"High"	34.031539917	-117.8079681396	"700 N. DIAMOND BAR, #C, DIAMOND BAR CA 91765"
40000298	"Address"	"High"	37.3187522888	-120.4802093506	"700 WEST OLIVE AVENUE, SUITE E, MERCED CA 95348"
960001158	"Address"	"High"	34.1982955933	-118.4917755127	"7030 HAYVENHURST, VAN NUYS CA 91406"
960001159	"Address"	"High"	34.198295	-118.491775	"7030 HAYVENHURST, VAN NUYS CA 91406"
240000977	"Address"	"High"	34.0832852572	-117.6609174907	"705 WEST HAWTHORNE, ROOM 56, ONTARIO CA 91762"
110000268	"Address"	"High"	38.3901672363	-122.8137512207	"7064 CORLINE CT. B-2, SEBASTOPOL CA 95472"
960001038	"Address"	"High"	34.1011314392	-118.3444137573	"7080 HOLLYWOOD BLVD   1004, HOLLYWOOD CA 90028"
960001349	"Address"	"High"	33.9345265925	-118.262648955	"710 E. 111TH PL., LOS ANGELES CA 90059"
70000575	"Address"	"High"	37.001892	-121.566864	"7101 MONTEREY ST.'D', GILROY CA 95020"
110001070	"Address"	"High"	37.9708709717	-122.5319595337	"712 D STREET, SAN RAFAEL CA 94901"
110001058	"Address"	"High"	37.97087	-122.531959	"712 D STREET, STE. C, SAN RAFAEL CA 94901"
110001089	"Address"	"High"	37.97087	-122.531959	"712 D STREET, STE. G, SAN RAFAEL CA 94901"
630014477	"Address"	"High"	34.1682243347	-118.3104400635	"717 S. VICTORY BLVD., BURBANK CA 91502"
110000176	"Address"	"High"	40.7815249264	-124.1609942168	"720 WOOD STREET, EUREKA CA 95501"
250000903	"Address"	"High"	33.9446868896	-117.4046936035	"7223 MAGNOLIA AVENUE, RIVERSIDE CA 92504"
120001572	"Address"	"High"	36.551525116	-119.3946914673	"724 NORTH ALTA AVE., DINUBA CA 93618"
110000455	"Address"	"High"	40.1019705087	-123.7926853448	"727 CEDAR STREET, GARBERVILLE CA 95542"
960001630	"Address"	"High"	34.0482569486	-118.2580047101	"727 W 7TH STREET  630, LOS ANGELES CA 90017"
960001631	"Address"	"High"	34.0482569486	-118.2580047101	"727 W. 7TH STREE, #630, LOS ANGELES CA 90017"
960001100	"Address"	"High"	34.0482569486	-118.2580047101	"727 W. 7TH STREET, SUITE #630, LOS ANGELES CA 90017"
30000247	"Address"	"High"	38.7344207764	-121.2703933716	"729 SUNRISE AVE, ROSEVILLE CA 95661"
70001016	"Address"	"High"	37.3140640259	-121.9381637573	"730 EMPEY WAY, SAN JOSE CA 95128"
110000498	"Address"	"High"	38.2964439392	-122.2861709595	"730 RANDOLPH STREET, NAPA CA 94559"
960001858	"Address"	"High"	34.2027397156	-118.6301498413	"7301 MEDICAL CENTER DR   102, WEST HILLS CA 91307"
960002164	"Address"	"High"	34.2027397156	-118.6301498413	"7301 MEDICAL CENTER DRIVE  102, WEST HILLS CA 91307"
960000773	"Address"	"High"	34.2027397156	-118.6301498413	"7301 MEDICAL CENTER DRIVE  403, WEST HILLS CA 91307"
960000352	"Address"	"High"	34.2027397156	-118.6301498413	"7301 MEDICAL CENTER DRIVE, #102, CANOGA PARK CA 91307"
980000416	"Address"	"High"	34.2027397156	-118.6301498413	"7301 MEDICAL CTR DR., CANOGA PARK CA 91307"
960001632	"Address"	"High"	34.203395	-118.629974	"7325 MEDICAL CENTER DR., SUITE 201, WEST HILLS CA 91307"
960001263	"Address"	"High"	33.947025016	-118.1506942213	"7340 FIRESTONE BLVD. STE 131, DOWNEY CA 90241"
960000742	"Address"	"High"	34.20322	-118.631309	"7345 MED CTR DR,#130, CANOGA PARK CA 91307"
70000457	"Address"	"High"	37.3590812683	-122.0942764282	"746 ALTOS OAKS DR., LOS ALTOS CA 94022"
630011471	"Address"	"High"	34.2526292056	-118.2950815558	"7473 FOOTHILL BLVD., TUJUNGA CA 91042"
630016060	"Address"	"High"	37.328487	-121.861244	"749 STORY ROAD, SUITE 150, SAN JOSE CA 95122"
