"CASE_ID","ACCIDENT_YEAR","COLLISION_DATE","INTERSECTION","COLLISION_TIME","DAY_OF_WEEK","PRIMARY_RD","SECONDARY_RD","NUMBER_KILLED","NUMBER_INJURED","HIT_AND_RUN","PEDESTRIAN_ACCIDENT","BICYCLE_ACCIDENT","MOTORCYCLE_ACCIDENT","ALCOHOL_INVOLVED","COUNT_PED_KILLED","COUNT_PED_INJURED","COUNT_BICYCLIST_KILLED","COUNT_BICYCLIST_INJURED","COUNT_MC_KILLED","COUNT_MC_INJURED","COUNTY","CITY","POINT_X","POINT_Y"
"5304543",2011,2011-03-28,"N","1514",1,"RT 80","SAN PABLO AV",0,1,"N",,,,,0,0,0,0,0,0,"CONTRA COSTA","RICHMOND",-122.33065,37.95852
"5304642",2011,2011-05-04,"N","0815",3,"RT80","CARLSON BL",0,1,"N",,,"Y",,0,0,0,0,0,1,"CONTRA COSTA","RICHMOND",-122.31751,37.91164
"5304674",2011,2011-05-16,"N","1533",1,"RT 580","MARINE ST",0,1,"N",,,,,0,0,0,0,0,0,"CONTRA COSTA","RICHMOND",-122.39436,37.93236
"5304681",2011,2011-06-07,"N","0630",2,"RT 80","POTRERO AV",0,2,"N",,,,,0,0,0,0,0,0,"CONTRA COSTA","RICHMOND",-122.32,37.92395
"5304716",2011,2011-06-28,"N","1610",2,"RT 580","HARBOUR WY",0,1,"N",,,,,0,0,0,0,0,0,"CONTRA COSTA","RICHMOND",-122.35935,37.92303
"5304846",2011,2011-04-29,"N","1604",5,"RT 80","CARLSON BL",0,1,"N",,,,,0,0,0,0,0,0,"CONTRA COSTA","RICHMOND",-122.31758,37.9146
"5304891",2011,2011-05-25,"N","0855",3,"RT 580","CENTRAL AV",0,2,"N",,,,,0,0,0,0,0,0,"CONTRA COSTA","RICHMOND",-122.31645,37.90287
"5304899",2011,2011-05-28,"N","1725",6,"RT 80","RICHMOND PKWY",0,4,"N",,,,,0,0,0,0,0,0,"CONTRA COSTA","RICHMOND",-122.31323,37.98827
"5304951",2011,2011-06-26,"N","1207",7,"RICHMOND PKWY","BLUME DR",0,1,"N",,,,,0,0,0,0,0,0,"CONTRA COSTA","RICHMOND",-122.31695,37.98681
"5304973",2011,2011-06-28,"N","1315",2,"RT 580","CUTTING BL",0,1,"N",,,,,0,0,0,0,0,0,"CONTRA COSTA","RICHMOND",-122.362,37.92488
"5306338",2011,2011-08-12,"Y","2353",5,"13TH ST","LINCOLN AV",0,1,"N",,,,,0,0,0,0,0,0,"CONTRA COSTA","RICHMOND",-122.35742,37.94596
"5306350",2011,2011-08-04,"Y","2235",4,"MACDONALD AV","MACDONALD AV 4200",0,1,"F",,,,,0,0,0,0,0,0,"CONTRA COSTA","RICHMOND",-122.33048,37.93325
"5306358",2011,2011-08-06,"Y","1129",6,"OHIO AV","27TH ST",0,1,"N",,,,,0,0,0,0,0,0,"CONTRA COSTA","RICHMOND",-122.34366,37.93092
"5306371",2011,2011-08-20,"Y","1538",6,"22ND ST","BISSELL AV",0,1,"N",,,,"Y",0,0,0,0,0,0,"CONTRA COSTA","RICHMOND",-122.3486,37.93414
"5306374",2011,2011-08-01,"Y","1600",1,"HARBOUR WY","NEVIN AV",0,1,"N",,,,,0,0,0,0,0,0,"CONTRA COSTA","RICHMOND",-122.36003,37.93683
"5306383",2011,2011-08-22,"Y","1851",1,"BISSELL AV","HARBOUR WY",0,1,"N","Y",,,,0,1,0,0,0,0,"CONTRA COSTA","RICHMOND",-122.36002,37.9341
"5306391",2011,2011-08-15,"Y","1240",1,"CUTTING BL","MARINA WY S",0,2,"N",,,,,0,0,0,0,0,0,"CONTRA COSTA","RICHMOND",-122.3559,37.92522
"5306413",2011,2011-08-23,"Y","1900",2,"MCBRYDE AV","24TH ST",0,1,"F",,"Y",,,0,0,0,1,0,0,"CONTRA COSTA","RICHMOND",-122.34534,37.94705
"5306454",2011,2011-08-29,"Y","0912",1,"CARLSON BL","BAYVIEW AV",0,2,"N",,,,,0,0,0,0,0,0,"CONTRA COSTA","RICHMOND",-122.32351,37.91411
"5306458",2011,2011-08-29,"N","0902",1,"23RD ST","CLINTON AV",0,1,"N",,,,,0,0,0,0,0,0,"CONTRA COSTA","RICHMOND",-122.34751,37.9422
"5306474",2011,2011-08-26,"Y","0829",5,"BARRETT AV","4TH ST",0,1,"N",,,,,0,0,0,0,0,0,"CONTRA COSTA","RICHMOND",-122.36579,37.93841
"5308129",2011,2011-05-16,"N","0820",1,"CHESLEY AV","4TH ST",0,1,"N",,,,,0,0,0,0,0,0,"CONTRA COSTA","RICHMOND",-122.36505,37.95475
"5308165",2011,2011-07-18,"N","0850",1,"RT 80","CARLSON BL",0,1,"M",,,,,0,0,0,0,0,0,"CONTRA COSTA","RICHMOND",-122.31758,37.91527
"5308203",2011,2011-02-02,"N","1725",3,"RT 80","EL PORTAL DR",0,1,"N",,,,,0,0,0,0,0,0,"CONTRA COSTA","RICHMOND",-122.32629,37.96398
"5308226",2011,2011-07-20,"N","0643",3,"RT 80","POTRERO AV",0,4,"N",,,,,0,0,0,0,0,0,"CONTRA COSTA","RICHMOND",-122.31755,37.91615
"5308333",2011,2011-05-03,"N","0429",2,"RT 80","SOLANO AV",0,1,"N",,,,,0,0,0,0,0,0,"CONTRA COSTA","RICHMOND",-122.32387,37.94309
"5308370",2011,2011-05-31,"N","1625",2,"RT 80","SAN PABLO AV",0,1,"N",,,,,0,0,0,0,0,0,"CONTRA COSTA","RICHMOND",-122.32524,37.93178
"5308481",2011,2011-06-16,"N","0853",4,"RT80","CENTRAL AV",0,1,"N",,,"Y",,0,0,0,0,0,1,"CONTRA COSTA","RICHMOND",-122.31389,37.90523
"5308487",2011,2011-06-03,"N","1620",5,"RT 80","HILLTOP DR",0,2,"N",,,,,0,0,0,0,0,0,"CONTRA COSTA","RICHMOND",-122.31975,37.97258
"5308523",2011,2011-06-05,"Y","2105",7,"GERTRUDE AV","RUBY AV",0,2,"N",,,,,0,0,0,0,0,0,"CONTRA COSTA","RICHMOND",-122.3703,37.95404
"5308524",2011,2011-06-17,"N","1632",5,"RT 80","CARLSON BL",0,2,"N",,,,,0,0,0,0,0,0,"CONTRA COSTA","RICHMOND",-122.31703,37.91036
"5308533",2011,2011-06-29,"N","1650",3,"RT 580","BUCHANAN ST",0,1,"N",,,,,0,0,0,0,0,0,"CONTRA COSTA","RICHMOND",37.95524,-122.32921
"5308574",2011,2011-05-25,"N","0902",3,"RT 580","BAYVIEW DR",0,1,"F",,,,,0,0,0,0,0,0,"CONTRA COSTA","RICHMOND",-122.31989,37.90734
"5308616",2011,2011-05-16,"N","1839",1,"RT 580","BAYVIEW AV",0,1,"N",,,,,0,0,0,0,0,0,"CONTRA COSTA","RICHMOND",-122.32072,37.90834
"5308629",2011,2011-05-28,"N","0603",6,"RT80","CARLSON BL",0,1,"N",,,,,0,0,0,0,0,0,"CONTRA COSTA","RICHMOND",-122.31447,37.90638
"5308748",2011,2011-01-18,"N","0640",2,"RT 80","EL PORTAL DR",0,1,"N",,,,,0,0,0,0,0,0,"CONTRA COSTA","RICHMOND",-122.3217,37.96731
"5308825",2011,2011-01-03,"N","1630",1,"RT 80","SAN PABLO AV",0,2,"N",,,,,0,0,0,0,0,0,"CONTRA COSTA","RICHMOND",-122.33041,37.96016
"5308828",2011,2011-04-06,"N","1349",3,"RT 80","POTRERO AV",0,1,"N",,,,,0,0,0,0,0,0,"CONTRA COSTA","RICHMOND",-122.31758,37.91507
"5311224",2011,2011-04-18,"N","1215",1,"RT 80","CARLSON BLVD",0,1,"M",,,,,0,0,0,0,0,0,"CONTRA COSTA","RICHMOND",-122.3144,37.9063
"5311264",2011,2011-04-08,"N","1924",5,"RT 80","RICHMOND PKWY",0,1,"N",,,,,0,0,0,0,0,0,"CONTRA COSTA","RICHMOND",-122.31041,37.99078
"5312726",2011,2011-07-27,"N","2116",3,"CHANSLOR AV","MARINA WY",0,1,"F",,"Y",,"Y",0,0,0,1,0,0,"CONTRA COSTA","RICHMOND",-122.35615,37.93249
"5312730",2011,2011-07-29,"Y","0819",5,"BARRETT AV","RT 80",0,2,"N",,,,,0,0,0,0,0,0,"CONTRA COSTA","RICHMOND",-122.32636,37.93302
"5312738",2011,2011-07-18,"Y","2150",1,"HILLTOP DR","ROBERT MILLER DR",0,1,"F",,,,,0,0,0,0,0,0,"CONTRA COSTA","RICHMOND",-122.33304,37.97828
"5312742",2011,2011-07-27,"N","1913",3,"RICHMOND PKWY","OHIO AV",0,1,"N",,,,,0,0,0,0,0,0,"CONTRA COSTA","RICHMOND",,
"5314353",2011,2011-03-28,"N","1415",1,"RT 80","BARRETT AV",0,1,"N",,,,,0,0,0,0,0,0,"CONTRA COSTA","RICHMOND",-122.32424,37.94129
"5314597",2011,2011-04-03,"N","0030",7,"RT 80","EL PORTAL AV",0,1,"N",,,,"Y",0,0,0,0,0,0,"CONTRA COSTA","RICHMOND",-122.32179,37.96718
"5315105",2011,2011-09-06,"N","1858",2,"RT 580","RICHMOND SAN RAFAEL TP",0,1,"F",,,,,0,0,0,0,0,0,"CONTRA COSTA","RICHMOND",-122.40613,37.93255
"5316941",2011,2011-03-30,"N","0115",3,"RT 80","RICHMOND PKWY",0,1,"N",,,,"Y",0,0,0,0,0,0,"CONTRA COSTA","RICHMOND",-122.31577,37.98523
"5318032",2011,2011-03-02,"N","1610",3,"RT 80","CENTRAL AV",0,1,"N",,,,,0,0,0,0,0,0,"CONTRA COSTA","RICHMOND",-122.30942,37.89852
"5318066",2011,2011-02-04,"N","1235",5,"RT 580","MARINE ST",0,2,"N",,,,,0,0,0,0,0,0,"CONTRA COSTA","RICHMOND",-122.39436,37.93236
"5318096",2011,2011-02-08,"N","1630",2,"RT 80","CENTRAL AV",0,2,"N",,,,,0,0,0,0,0,0,"CONTRA COSTA","RICHMOND",-122.30973,37.8987
"5318103",2011,2011-02-02,"Y","0800",3,"MARKET AV","GIARAMITA ST",0,1,"M",,,,"Y",0,0,0,0,0,0,"CONTRA COSTA","RICHMOND",-122.36334,37.9587
"5318127",2011,2011-02-06,"N","0956",7,"RT 580","REGATTA BL",0,2,"N",,,,,0,0,0,0,0,0,"CONTRA COSTA","RICHMOND",-122.33175,37.91952
"5318156",2011,2011-02-06,"N","0313",7,"RT 580","CENTRAL AV",0,2,"F",,,,"Y",0,0,0,0,0,0,"CONTRA COSTA","RICHMOND",-122.3188,37.90604
"5318495",2011,2011-04-08,"N","1813",5,"RT 80","EL PORTAL DR",0,2,"N",,,,,0,0,0,0,0,0,"CONTRA COSTA","RICHMOND",-122.32003,37.97177
"5318505",2011,2011-02-01,"N","1320",2,"RT 80","SAN PABLO DAM RD",0,2,"N",,,,,0,0,0,0,0,0,"CONTRA COSTA","RICHMOND",-122.3284,37.95321
"5318530",2011,2011-02-14,"N","1915",1,"RT 80","APPIAN WY",0,1,"N",,,,,0,0,0,0,0,0,"CONTRA COSTA","RICHMOND",-122.30142,37.99341
"5318548",2011,2011-04-13,"N","0945",3,"RT 80","CARLSON BL",0,1,"N",,,,,0,0,0,0,0,0,"CONTRA COSTA","RICHMOND",-122.31758,37.91521
"5326318",2011,2011-03-20,"N","1154",7,"RT 580","BAYVIEW AV",0,1,"N",,,,,0,0,0,0,0,0,"CONTRA COSTA","RICHMOND",-122.32613,37.91485
"5326435",2011,2011-03-19,"N","0112",6,"RT 80","RICHMOND PKWY",0,1,"F",,,,"Y",0,0,0,0,0,0,"CONTRA COSTA","RICHMOND",-122.31566,37.98419
"5326447",2011,2011-03-14,"N","1055",1,"RT 80","CUTTING BL",0,1,"N",,,,,0,0,0,0,0,0,"CONTRA COSTA","RICHMOND",-122.32289,37.92794
"5345477",2011,2011-03-06,"N","1919",7,"STANDARD AV","CASTRO ST",0,1,"N",,,,,0,0,0,0,0,0,"CONTRA COSTA","RICHMOND",37.92985,-122.39032
"5354761",2011,2011-08-19,"Y","1545",5,"GARVIN AV","30TH ST",0,2,"N",,,,,0,0,0,0,0,0,"CONTRA COSTA","RICHMOND",-122.33826,37.94363
"5354765",2011,2011-08-31,"Y","1557",3,"SHANE DR","GROOM DR",0,1,"N",,,,,0,0,0,0,0,0,"CONTRA COSTA","RICHMOND",-122.3287,37.97453
"5355041",2011,2011-09-05,"Y","2204",1,"23RD ST","LINCOLN AV",0,1,"N",,,,"Y",0,0,0,0,0,0,"CONTRA COSTA","RICHMOND",-122.34748,37.94598
"5355049",2011,2011-09-06,"N","1617",2,"27TH ST","MACDONALD AV",0,1,"N",,"Y",,,0,0,0,1,0,0,"CONTRA COSTA","RICHMOND",-122.34295,37.93512
"5355053",2011,2011-09-05,"-","2244",1,"20TH ST","20TH ST 625",0,1,"F","Y",,,,0,1,0,0,0,0,"CONTRA COSTA","RICHMOND",-122.35055,37.94081
"5355074",2011,2011-09-02,"Y","2317",5,"TURPIN CT","ELGIN DR",0,1,"F",,,,"Y",0,0,0,0,0,0,"CONTRA COSTA","RICHMOND",-122.36523,37.94187
"5355090",2011,2011-09-07,"N","1827",3,"JOHNSON DR","MCGLOTHEN DR",0,1,"N","Y",,,,0,1,0,0,0,0,"CONTRA COSTA","RICHMOND",-122.35357,37.98407
"5355110",2011,2011-09-01,"Y","0837",4,"CLINTON AV","33RD ST",0,4,"N",,,,,0,0,0,0,0,0,"CONTRA COSTA","RICHMOND",-122.33607,37.94189
"5355127",2011,2011-09-08,"Y","1917",4,"BARRETT AV","33RD ST",0,1,"N",,,,"Y",0,0,0,0,0,0,"CONTRA COSTA","RICHMOND",-122.33723,37.93704
"5355135",2011,2011-09-11,"Y","0608",7,"OHIO AV","4TH ST",0,1,"N",,,,,0,0,0,0,0,0,"CONTRA COSTA","RICHMOND",-122.36596,37.93086
"5355139",2011,2011-09-09,"Y","1942",5,"GARVIN AV","37TH ST",0,1,"N",,,,,0,0,0,0,0,0,"CONTRA COSTA","RICHMOND",-122.33189,37.94364
"5355151",2011,2011-09-12,"Y","0901",1,"MCBRYDE AV","SAN PABLO AV",0,1,"M",,"Y",,,0,0,0,1,0,0,"CONTRA COSTA","RICHMOND",-122.33075,37.94725
"5355155",2011,2011-09-14,"Y","1231",3,"BLUME DR","KLOSE WY",0,1,"N",,,,,0,0,0,0,0,0,"CONTRA COSTA","RICHMOND",-122.32282,37.98198
"5355163",2011,2011-09-12,"Y","1117",1,"SAN PABLO AV","HILLTOP DR",0,1,"N",,,,,0,0,0,0,0,0,"CONTRA COSTA","RICHMOND",-122.33545,37.98595
"5355171",2011,2011-09-17,"Y","1915",6,"BARRETT AV","MARINA WY",0,2,"N",,,,,0,0,0,0,0,0,"CONTRA COSTA","RICHMOND",-122.35617,37.93835
"5355179",2011,2011-09-26,"Y","0749",1,"BARRETT AV","A ST",0,1,"N",,,,,0,0,0,0,0,0,"CONTRA COSTA","RICHMOND",-122.36944,37.93842
"5355187",2011,2011-09-19,"Y","1745",1,"MARINA WY","MACDONALD AV",0,4,"N","Y",,,,0,0,0,0,0,0,"CONTRA COSTA","RICHMOND",-122.35622,37.93575
"5355370",2011,2011-09-27,"Y","1440",2,"CUTTING BL","MARINA WY S",0,1,"N",,,,"Y",0,0,0,0,0,0,"CONTRA COSTA","RICHMOND",-122.3559,37.92522
"5355374",2011,2011-09-26,"N","1747",1,"MACDONALD AV","27TH ST",0,1,"N",,,,,0,0,0,0,0,0,"CONTRA COSTA","RICHMOND",-122.34291,37.93509
"5355415",2011,2011-09-30,"Y","2230",5,"RICHMOND PKWY","RT 580",0,1,"F",,,,,0,0,0,0,0,0,"CONTRA COSTA","RICHMOND",-122.37298,37.92708
"5355419",2011,2011-09-29,"N","1721",4,"CLINTON AV","34TH ST",0,2,"N",,,,,0,0,0,0,0,0,"CONTRA COSTA","RICHMOND",-122.33526,37.94176
"5355423",2011,2011-09-16,"N","2059",5,"CHANSLOR AV","HARBOUR WY",0,1,"N",,,,,0,0,0,0,0,0,"CONTRA COSTA","RICHMOND",-122.3602,37.93249
"5357528",2011,2011-10-25,"N","0135",2,"RT 580","W BRIDGE EDGE",0,2,"F",,,,"Y",0,0,0,0,0,0,"CONTRA COSTA","RICHMOND",-122.40976,37.93269
"5369903",2011,2011-09-27,"N","0815",2,"RT80","CARLSON BL",0,1,"N",,,,,0,0,0,0,0,0,"CONTRA COSTA","RICHMOND",-122.31748,37.9114
"5369916",2011,2011-09-09,"N","1705",5,"RT80","EL PORTAL DR",0,3,"N",,,,,0,0,0,0,0,0,"CONTRA COSTA","RICHMOND",-122.32299,37.96582
"5369917",2011,2011-10-05,"N","1645",3,"RT 80","CUTTING BL",0,1,"N",,,,,0,0,0,0,0,0,"CONTRA COSTA","RICHMOND",-122.32345,37.92934
"5369920",2011,2011-09-07,"N","0930",3,"RT80","CARLSON BL",0,1,"M",,,,,0,0,0,0,0,0,"CONTRA COSTA","RICHMOND",-122.31743,37.91116
"5370198",2011,2011-10-06,"N","0710",4,"RT 80","CARLSON BL",0,3,"N",,,,,0,0,0,0,0,0,"CONTRA COSTA","RICHMOND",-122.31758,37.91507
"5377045",2011,2011-10-14,"N","0850",5,"RT 80","SOLANO AV",0,1,"N",,,,,0,0,0,0,0,0,"CONTRA COSTA","RICHMOND",-122.32421,37.94455
"5377803",2011,2011-10-24,"N","2030",1,"RT 80","EL PORTAL DR",0,1,"N",,,,,0,0,0,0,0,0,"CONTRA COSTA","RICHMOND",-122.32207,37.96679
"5377812",2011,2011-10-19,"N","1905",3,"RT 80","CENTRAL AV",0,1,"N",,,,,0,0,0,0,0,0,"CONTRA COSTA","RICHMOND",-122.31033,37.90021
"5383967",2011,2011-05-12,"N","0905",4,"RT 80","CARLSON BL",0,1,"N",,,,,0,0,0,0,0,0,"CONTRA COSTA","RICHMOND",-122.31758,37.9146
"5384092",2011,2011-08-25,"N","0205",4,"RT 80","BARRETT AV",0,1,"N",,,,,0,0,0,0,0,0,"CONTRA COSTA","RICHMOND",-122.32613,37.93301
"5387221",2011,2011-07-18,"N","1700",1,"RT 80","POTRERO AV",0,1,"N",,,,,0,0,0,0,0,0,"CONTRA COSTA","RICHMOND",-122.31737,37.91608
"5387768",2011,2011-10-21,"N","2014",5,"POTRERO AV","S 49TH ST",0,1,"N",,,,,0,0,0,0,0,0,"CONTRA COSTA","RICHMOND",-122.32363,37.92112
"5387772",2011,2011-10-26,"N","1510",3,"22ND ST","ROOSEVELT AV",0,2,"N",,,,,0,0,0,0,0,0,"CONTRA COSTA","RICHMOND",-122.34855,37.94006
"5387823",2011,2011-09-05,"Y","1700",1,"37TH ST","BISSELL AV",0,1,"F",,"Y",,,0,0,0,1,0,0,"CONTRA COSTA","RICHMOND",-122.33443,37.93313
"5387831",2011,2011-10-12,"N","1621",3,"MACDONALD AV","25TH ST",0,1,"N",,,,,0,0,0,0,0,0,"CONTRA COSTA","RICHMOND",-122.34572,37.9355
"5387835",2011,2011-10-13,"Y","1315",4,"RICHMOND PKWY","GERTRUDE AV",0,1,"N",,,,,0,0,0,0,0,0,"CONTRA COSTA","RICHMOND",-122.3737,37.95403
"5387841",2011,2011-11-11,"N","1504",5,"BARRETT AV","33RD ST",0,1,"N",,,,,0,0,0,0,0,0,"CONTRA COSTA","RICHMOND",-122.33721,37.93704
"5387849",2011,2011-10-09,"N","1500",7,"RT 80","HILLTOP DR",0,1,"N",,,,,0,0,0,0,0,0,"CONTRA COSTA","RICHMOND",-122.32004,37.97131
"5389270",2011,2011-10-04,"N","1905",2,"RT 580","REGATTA BL",0,1,"N",,,,,0,0,0,0,0,0,"CONTRA COSTA","RICHMOND",-122.32743,37.91613
"5389696",2011,2011-09-13,"N","1616",2,"RT 80","SACRAMENTO AV",0,1,"N",,,,,0,0,0,0,0,0,"CONTRA COSTA","RICHMOND",-122.31372,37.90536
"5389763",2011,2011-08-31,"N","1510",3,"RICHMOND PKWY","BLUME DR",0,1,"F",,,,,0,0,0,0,0,0,"CONTRA COSTA","RICHMOND",-122.31705,37.98683
"5389780",2011,2011-09-10,"N","1245",6,"RT 80","CENTRAL AV",0,1,"N",,,,,0,0,0,0,0,0,"CONTRA COSTA","RICHMOND",-122.31284,37.90362
"5389805",2011,2011-09-06,"N","0615",2,"RT 80","EL PORTAL DR",0,4,"N",,,,,0,0,0,0,0,0,"CONTRA COSTA","RICHMOND",-122.32046,37.97048
"5389810",2011,2011-09-22,"N","0615",4,"RT 80","EL PORTAL DR",0,2,"N",,,,,0,0,0,0,0,0,"CONTRA COSTA","RICHMOND",-122.32188,37.96705
"5389837",2011,2011-06-28,"N","1212",2,"RT 580","23RD ST",0,1,"N",,,,,0,0,0,0,0,0,"CONTRA COSTA","RICHMOND",-122.34835,37.92194
"5390148",2011,2011-09-01,"N","0826",4,"RT 580","CENTRAL AV",0,1,"N",,,,,0,0,0,0,0,0,"CONTRA COSTA","RICHMOND",-122.31609,37.90244
"5390860",2011,2011-11-16,"N","0755",3,"RT 80","SAN PABLO AV",0,2,"N",,,,,0,0,0,0,0,0,"CONTRA COSTA","RICHMOND",-122.32424,37.9413
"5396061",2011,2011-10-09,"N","1956",7,"RT 80","HILLTOP DR",0,1,"N",,,"Y","Y",0,0,0,0,0,1,"CONTRA COSTA","RICHMOND",-122.31728,37.97987
"5396243",2011,2011-10-23,"Y","1800",7,"6TH ST","OHIO AV",0,1,"F",,"Y",,,0,0,0,1,0,0,"CONTRA COSTA","RICHMOND",-122.36397,37.93086
"5396247",2011,2011-10-23,"-","1300",7,"RHEEM AV","29TH ST",0,2,"N",,,,,0,0,0,0,0,0,"CONTRA COSTA","RICHMOND",-122.33884,37.94986
"5396251",2011,2011-10-22,"N","1620",6,"22ND ST","NEVIN AV",0,1,"F",,,,,0,0,0,0,0,0,"CONTRA COSTA","RICHMOND",-122.34859,37.93742
"5396252",2011,2011-10-07,"Y","1816",5,"BARRETT AV","MARINA WAY",0,1,"N",,"Y",,,0,0,0,1,0,0,"CONTRA COSTA","RICHMOND",-122.35617,37.93835
"5396256",2011,2011-10-07,"N","1320",5,"24TH ST","MACDONALD AV",0,1,"F",,,,,0,0,0,0,0,0,"CONTRA COSTA","RICHMOND",-122.34645,37.93529
"5396263",2011,2011-10-21,"Y","1927",5,"37TH ST","CENTER AV",0,1,"N",,,,,0,0,0,0,0,0,"CONTRA COSTA","RICHMOND",-122.33478,37.93018
"5396264",2011,2011-10-05,"Y","2314",3,"FLORIDA AV","39TH ST",0,1,"F",,,,"Y",0,0,0,0,0,0,"CONTRA COSTA","RICHMOND",-122.33284,37.92947
"5396267",2011,2011-10-21,"N","1638",5,"600 BLK OF 16TH ST","16TH ST",0,3,"N",,,,,0,0,0,0,0,0,"CONTRA COSTA","RICHMOND",,
"5396271",2011,2011-10-19,"N","1826",3,"56TH ST","HIGHLAND",0,1,"N","Y",,,,0,0,0,0,0,0,"CONTRA COSTA","RICHMOND",-122.31658,37.91463
"5396272",2011,2011-10-04,"N","1533",2,"MACDONALD AV","23RD ST",0,1,"N",,,,,0,0,0,0,0,0,"CONTRA COSTA","RICHMOND",-122.3478,37.93575
"5396279",2011,2011-10-19,"Y","1128",3,"MACDONALD AV","37TH ST",0,1,"N",,,,,0,0,0,0,0,0,"CONTRA COSTA","RICHMOND",-122.33426,37.93386
"5396287",2011,2011-10-10,"Y","1715",1,"23RD ST","HELLINGS AV",0,1,"N",,"Y",,,0,0,0,1,0,0,"CONTRA COSTA","RICHMOND",-122.34745,37.94811
"5396296",2011,2011-10-01,"N","2332",6,"23RD ST","BISSELL AV",0,1,"N",,,,"Y",0,0,0,0,0,0,"CONTRA COSTA","RICHMOND",-122.34856,37.93395
"5396298",2011,2011-10-28,"Y","0819",5,"29TH ST","HUMPHREY AV",0,2,"M",,,,,0,0,0,0,0,0,"CONTRA COSTA","RICHMOND",-122.33883,37.94851
"5396302",2011,2011-10-27,"N","2107",4,"HOFFMAN BL","CUTTING BL",0,1,"N",,,,,0,0,0,0,0,0,"CONTRA COSTA","RICHMOND",-122.36398,37.92459
"5396303",2011,2011-10-14,"Y","1439",5,"HILLTOP MALL RD","SHANE DR",0,1,"N","Y",,,,0,1,0,0,0,0,"CONTRA COSTA","RICHMOND",-122.32866,37.97819
"5396307",2011,2011-10-13,"Y","0818",4,"HARBOR WY","MACDONALD AV",0,1,"F","Y",,,,0,1,0,0,0,0,"CONTRA COSTA","RICHMOND",-122.36002,37.93565
"5396314",2011,2011-10-25,"Y","1548",2,"CUTTING BL","37TH ST",0,3,"F","Y",,,,0,3,0,0,0,0,"CONTRA COSTA","RICHMOND",-122.3343,37.92537
"5396315",2011,2011-10-10,"N","2231",1,"CENTRAL AV","PIERCE ST",0,1,"N","Y",,,,0,1,0,0,0,0,"CONTRA COSTA","RICHMOND",-122.30994,37.90108
"5396319",2011,2011-10-10,"Y","1220",1,"MACDONALD AV","WILSON AV",0,1,"N","Y",,,,0,1,0,0,0,0,"CONTRA COSTA","RICHMOND",-122.32466,37.9325
"5396482",2011,2011-11-01,"Y","2020",2,"OHIO AV","57TH ST",0,2,"F",,,,,0,0,0,0,0,0,"CONTRA COSTA","RICHMOND",-122.36501,37.93086
"5396497",2011,2011-11-14,"Y","1742",1,"HILLTOP MALL RD","SHANE DR",0,1,"N",,,,,0,0,0,0,0,0,"CONTRA COSTA","RICHMOND",-122.32866,37.97819
"5396501",2011,2011-11-13,"N","1621",7,"RICHMOND PKWY","ATLAS RD",0,1,"F",,,,,0,0,0,0,0,0,"CONTRA COSTA","RICHMOND",-122.33637,37.99107
"5396513",2011,2011-11-10,"-","2230",4,"MARINA WY SOUTH","MARINA WY SOUTH 400",0,1,"N",,,,,0,0,0,0,0,0,"CONTRA COSTA","RICHMOND",-122.3559,37.92663
"5396521",2011,2011-11-09,"Y","1725",3,"BAYVIEW AV","CARLSON BL",0,2,"N",,,,,0,0,0,0,0,0,"CONTRA COSTA","RICHMOND",-122.32351,37.91411
"5396529",2011,2011-11-03,"Y","1515",4,"MACDONALD AV","16TH ST",0,1,"F",,,,,0,0,0,0,0,0,"CONTRA COSTA","RICHMOND",-122.35429,37.93567
"5396545",2011,2011-11-05,"Y","1419",6,"CARLSON BL","41ST ST",0,1,"N",,,,,0,0,0,0,0,0,"CONTRA COSTA","RICHMOND",-122.33169,37.92037
"5396549",2011,2011-11-05,"N","1034",6,"MACDONALD AV","16TH",0,1,"N",,,,,0,0,0,0,0,0,"CONTRA COSTA","RICHMOND",-122.35443,37.93567
"5396553",2011,2011-11-03,"Y","1900",4,"CENTER AV","35TH ST",0,1,"F","Y",,,,0,1,0,0,0,0,"CONTRA COSTA","RICHMOND",-122.33671,37.93018
"5396557",2011,2011-11-02,"N","1958",3,"CASTRO ST","MILLS ST",0,1,"N",,,,,0,0,0,0,0,0,"CONTRA COSTA","RICHMOND",,
"5397446",2011,2011-09-24,"N","0953",6,"BARRETT AV","23RD ST",0,1,"N",,"Y",,,0,0,0,1,0,0,"CONTRA COSTA","RICHMOND",-122.34755,37.93846
"5397454",2011,2011-09-22,"N","0945",4,"HEAVENLY RIDGE DR","MITEY MITE CT",0,1,"N",,,,,0,0,0,0,0,0,"CONTRA COSTA","RICHMOND",-122.2789,37.96949
"5397658",2011,2011-10-30,"N","0005",7,"RT 80","CARLSON AV",0,1,"M",,,,,0,0,0,0,0,0,"CONTRA COSTA","RICHMOND",-122.31703,37.91036
"5401991",2011,2011-10-10,"N","1123",1,"RT 80","MACDONALD AV",0,1,"N",,,,,0,0,0,0,0,0,"CONTRA COSTA","RICHMOND",-122.32405,37.93011
"5402825",2011,2011-08-20,"N","0022",6,"13TH ST","HELLINGS AV",1,0,"N","Y",,,"Y",1,0,0,0,0,0,"CONTRA COSTA","RICHMOND",-122.35733,37.9479
"5403066",2011,2011-09-23,"N","1802",5,"ESMOND AV","34TH ST",1,0,"F","Y",,,,1,0,0,0,0,0,"CONTRA COSTA","RICHMOND",-122.33454,37.94518
