"CASE_ID","ACCIDENT_YEAR","COLLISION_DATE","INTERSECTION","COLLISION_TIME","DAY_OF_WEEK","PRIMARY_RD","SECONDARY_RD","NUMBER_KILLED","NUMBER_INJURED","HIT_AND_RUN","PEDESTRIAN_ACCIDENT","BICYCLE_ACCIDENT","MOTORCYCLE_ACCIDENT","ALCOHOL_INVOLVED","COUNT_PED_KILLED","COUNT_PED_INJURED","COUNT_BICYCLIST_KILLED","COUNT_BICYCLIST_INJURED","COUNT_MC_KILLED","COUNT_MC_INJURED","COUNTY","CITY","POINT_X","POINT_Y"
"5366375",2011,2011-09-20,"Y","0126",2,"E 21ST ST","26TH AV",0,1,"M",,,,,0,0,0,0,0,0,"ALAMEDA","OAKLAND",-122.22749,37.78619
"5366377",2011,2011-09-06,"N","1935",2,"ALAMEDA AV","HOWARD ST",0,1,"N",,,"Y",,0,0,0,0,0,1,"ALAMEDA","OAKLAND",-122.22385,37.7682
"5366379",2011,2011-09-23,"N","1640",5,"E 15TH ST","10TH AV",0,1,"M",,"Y",,,0,0,0,1,0,0,"ALAMEDA","OAKLAND",-122.24852,37.7925
"5366381",2011,2011-09-15,"Y","1313",4,"7TH ST","OAK ST",0,2,"N",,,,,0,0,0,0,0,0,"ALAMEDA","OAKLAND",-122.26594,37.79627
"5366383",2011,2011-09-27,"Y","1750",2,"EDES AV","105TH AV",0,1,"M",,,,,0,0,0,0,0,0,"ALAMEDA","OAKLAND",-122.17831,37.7333
"5366385",2011,2011-09-24,"Y","2015",6,"PARK BL","CHATHAM RD",0,1,"N",,,,,0,0,0,0,0,0,"ALAMEDA","OAKLAND",-122.23315,37.80453
"5366735",2011,2011-07-31,"Y","1256",7,"MACARTHUR BL","BEAUMONT AV",0,2,"N",,,,,0,0,0,0,0,0,"ALAMEDA","OAKLAND",-122.22899,37.80053
"5366792",2011,2011-07-31,"Y","1523",7,"TELEGRAPH AV","42ND ST",0,1,"N",,"Y",,,0,0,0,1,0,0,"ALAMEDA","OAKLAND",-122.26398,37.83084
"5367103",2011,2011-10-15,"N","1804",6,"BROOKLYN AV","HANOVER AV",0,1,"N","Y",,,,0,1,0,0,0,0,"ALAMEDA","OAKLAND",-122.24945,37.80483
"5367104",2011,2011-10-14,"Y","1600",5,"6TH ST","JACKSON ST",0,1,"N",,,"Y",,0,0,0,0,0,1,"ALAMEDA","OAKLAND",-122.2687,37.7965
"5367105",2011,2011-10-14,"Y","1425",5,"WEST GRAND AV","POPLAR ST",0,1,"N",,,,,0,0,0,0,0,0,"ALAMEDA","OAKLAND",-122.28717,37.81619
"5367106",2011,2011-10-14,"Y","1900",5,"MACARTHUR BL","GREEN ACRE RD",0,1,"N",,,,,0,0,0,0,0,0,"ALAMEDA","OAKLAND",-122.19212,37.78553
"5369210",2011,2011-10-29,"Y","1015",6,"FOOTHILL BL","CROSBY AV",0,2,"N","Y",,,,0,2,0,0,0,0,"ALAMEDA","OAKLAND",-122.21892,37.78156
"5369222",2011,2011-10-26,"Y","0528",3,"INTERNATIONAL BL","92ND AV",0,1,"M",,,,,0,0,0,0,0,0,"ALAMEDA","OAKLAND",-122.17368,37.7487
"5369234",2011,2011-10-27,"Y","0821",4,"INTERNATIONAL BL","30TH AV",0,1,"N",,,,,0,0,0,0,0,0,"ALAMEDA","OAKLAND",-122.22809,37.77868
"5369847",2011,2011-09-22,"N","0428",4,"RT 880","16TH AV",0,2,"N","Y",,,,0,2,0,0,0,0,"ALAMEDA","OAKLAND",-122.24886,37.78765
"5369854",2011,2011-10-09,"N","1435",7,"RT 80","GRAND AV",0,1,"N",,,,,0,0,0,0,0,0,"ALAMEDA","OAKLAND",-122.29975,37.8266
"5369874",2011,2011-10-06,"N","1225",4,"RT 580","EDWARDS AV",0,1,"N",,,,,0,0,0,0,0,0,"ALAMEDA","OAKLAND",-122.16833,37.7784
"5369884",2011,2011-09-25,"N","0145",7,"RT 880","HEGENBERGER RD",0,1,"N",,,,"Y",0,0,0,0,0,0,"ALAMEDA","OAKLAND",-122.20121,37.7459
"5369892",2011,2011-09-22,"N","0427",4,"RT 880","16TH AV",0,1,"N",,,,,0,0,0,0,0,0,"ALAMEDA","OAKLAND",-122.24886,37.78765
"5369893",2011,2011-10-01,"N","2230",6,"RT 580","HOLLIS ST",0,1,"N",,,,,0,0,0,0,0,0,"ALAMEDA","OAKLAND",-122.29246,37.82808
"5369897",2011,2011-10-02,"N","0653",7,"RT 13","BROADWAY",0,1,"N",,,"Y",,0,0,0,0,0,1,"ALAMEDA","OAKLAND",-122.22783,37.84763
"5369904",2011,2011-09-11,"N","0305",7,"RT 580","WEST MACARTHUR BL",0,1,"N",,,,"Y",0,0,0,0,0,0,"ALAMEDA","OAKLAND",-122.27534,37.8258
"5370092",2011,2011-09-25,"N","1024",7,"RT 24","KAY ST",0,1,"N",,,,,0,0,0,0,0,0,"ALAMEDA","OAKLAND",-122.22757,37.84765
"5370111",2011,2011-08-17,"N","0957",3,"RT 880","MARITIME ST",0,2,"N",,,,,0,0,0,0,0,0,"ALAMEDA","OAKLAND",-122.30559,37.82488
"5370115",2011,2011-08-11,"N","0540",4,"RT 880","16TH AV",0,1,"N",,,,,0,0,0,0,0,0,"ALAMEDA","OAKLAND",-122.24081,37.78387
"5370174",2011,2011-09-23,"N","1810",5,"RT 13","MORAGA AV",0,1,"N",,,,,0,0,0,0,0,0,"ALAMEDA","OAKLAND",-122.21904,37.83568
"5370732",2011,2011-09-30,"N","1710",5,"RT 580","BUELL ST",0,1,"N",,,,,0,0,0,0,0,0,"ALAMEDA","OAKLAND",-122.18913,37.78433
"5370739",2011,2011-09-17,"N","1128",6,"RT 24","40TH ST",0,1,"F",,,,,0,0,0,0,0,0,"ALAMEDA","OAKLAND",-122.26658,37.83293
"5370747",2011,2011-09-15,"N","1732",4,"RT 580","MARKET ST",0,1,"N",,,"Y",,0,0,0,0,0,0,"ALAMEDA","OAKLAND",-122.27714,37.82625
"5370748",2011,2011-09-25,"N","1300",7,"RT 80","WEST GRAND AV",0,1,"N",,,,,0,0,0,0,0,0,"ALAMEDA","OAKLAND",-122.29936,37.8267
"5370752",2011,2011-09-25,"N","0250",7,"RT 880","HEGENBERGER RD",0,1,"N",,,,"Y",0,0,0,0,0,0,"ALAMEDA","OAKLAND",-122.19853,37.74288
"5370760",2011,2011-09-18,"N","1240",7,"RT 80","SFOBB TOLL PLAZA",0,2,"N",,,,,0,0,0,0,0,0,"ALAMEDA","OAKLAND",-122.32006,37.82326
"5370764",2011,2011-09-25,"N","0145",7,"RT 80","POWELL ST",0,1,"N",,,"Y",,0,0,0,0,0,0,"ALAMEDA","OAKLAND",-122.29689,37.8389
"5370768",2011,2011-09-25,"N","0455",7,"RT 80","SFOBB TOLL PLAZA",0,2,"N",,,,"Y",0,0,0,0,0,0,"ALAMEDA","OAKLAND",-122.31331,37.82387
"5370784",2011,2011-09-01,"N","1435",4,"RT 24","WEST MACARTHUR BL",0,1,"N",,,,,0,0,0,0,0,0,"ALAMEDA","OAKLAND",-122.26816,37.82384
"5370788",2011,2011-09-03,"N","0206",6,"RT 580","LAKE PARK AV",0,1,"F",,,,"Y",0,0,0,0,0,0,"ALAMEDA","OAKLAND",-122.24013,37.80778
"5370800",2011,2011-09-23,"N","1345",5,"RT 580","HOLLIS ST",0,1,"N",,,,,0,0,0,0,0,0,"ALAMEDA","OAKLAND",-122.2921,37.82789
"5371050",2011,2011-10-31,"N","1550",1,"FOOTHILL BL","55TH AV",0,1,"N",,,,,0,0,0,0,0,0,"ALAMEDA","OAKLAND",-122.19598,37.77261
"5371062",2011,2011-10-24,"Y","1228",1,"SAN LEANDRO ST","SEMINARY AV",0,1,"N",,,,,0,0,0,0,0,0,"ALAMEDA","OAKLAND",-122.20558,37.76089
"5371103",2011,2011-10-31,"Y","1403",1,"27TH ST","NORTHGATE AV",0,1,"M",,,,,0,0,0,0,0,0,"ALAMEDA","OAKLAND",-122.27106,37.81684
"5371115",2011,2011-10-27,"Y","1435",4,"SAN LEANDRO ST","HIGH ST",0,1,"N","Y",,,,0,1,0,0,0,0,"ALAMEDA","OAKLAND",-122.21715,37.77065
"5373900",2011,2011-11-08,"N","0810",2,"RT 880","HIGH ST",0,1,"N",,,,,0,0,0,0,0,0,"ALAMEDA","OAKLAND",-122.22508,37.77217
"5374329",2011,2011-10-06,"Y","0840",4,"34TH ST","ANDOVER ST",0,1,"N",,,,,0,0,0,0,0,0,"ALAMEDA","OAKLAND",-122.26422,37.82193
"5374381",2011,2011-10-10,"N","1853",1,"WEST GRAND AV","SAN PABLO AV",0,1,"N",,"Y",,,0,0,0,1,0,0,"ALAMEDA","OAKLAND",-122.27412,37.81282
"5374393",2011,2011-10-08,"Y","1015",6,"CLAY ST","14TH ST",0,1,"N",,,,,0,0,0,0,0,0,"ALAMEDA","OAKLAND",-122.27362,37.8053
"5374626",2011,2011-10-25,"N","1135",2,"STUART AV","E 32ND ST",0,1,"N",,,,,0,0,0,0,0,0,"ALAMEDA","OAKLAND",-122.23128,37.79979
"5374630",2011,2011-10-25,"N","1230",2,"14TH ST","ALICE",0,1,"N","Y",,,,0,1,0,0,0,0,"ALAMEDA","OAKLAND",-122.26633,37.80242
"5374638",2011,2011-10-23,"N","1316",7,"PERSHING DR","ESTATES DR",0,2,"N",,,,,0,0,0,0,0,0,"ALAMEDA","OAKLAND",-122.21373,37.82391
"5375041",2011,2011-09-26,"N","1433",1,"SAN LEANDRO ST","98TH AV",0,1,"N",,,,,0,0,0,0,0,0,"ALAMEDA","OAKLAND",-122.18051,37.73981
"5375049",2011,2011-09-30,"N","2324",5,"98TH AV","INTERNATIONAL BL",0,1,"N",,,,,0,0,0,0,0,0,"ALAMEDA","OAKLAND",-122.25189,37.79318
"5375053",2011,2011-09-26,"N","2255",1,"OAKPORT ST","ZHONE WY",0,1,"N",,,,,0,0,0,0,0,0,"ALAMEDA","OAKLAND",,
"5375057",2011,2011-09-28,"Y","1927",3,"37TH ST","TELEGRAPH AV",0,1,"N",,"Y",,,0,0,0,1,0,0,"ALAMEDA","OAKLAND",-122.26549,37.82536
"5375065",2011,2011-09-26,"N","1814",1,"FOOTHILL BL","3RD AV",0,1,"N","Y",,,,0,1,0,0,0,0,"ALAMEDA","OAKLAND",-122.25347,37.79834
"5376569",2011,2011-10-20,"N","1700",4,"RT 880","HEGENBERGER RD",0,1,"N",,,,,0,0,0,0,0,0,"ALAMEDA","OAKLAND",-122.19506,37.73891
"5376731",2011,2011-10-20,"N","0832",4,"RT 580","13TH AV",0,1,"N",,,"Y",,0,0,0,0,0,1,"ALAMEDA","OAKLAND",-122.23002,37.80174
"5376732",2011,2011-09-09,"N","1740",5,"RT 580","35TH AV",0,1,"N",,,,,0,0,0,0,0,0,"ALAMEDA","OAKLAND",-122.20332,37.79199
"5376751",2011,2011-11-01,"N","0457",2,"RT 880","23RD AV",0,1,"N",,,,,0,0,0,0,0,0,"ALAMEDA","OAKLAND",-122.23928,37.78224
"5376786",2011,2011-10-06,"N","1508",4,"RT 880","MARKET ST",0,1,"M",,,,,0,0,0,0,0,0,"ALAMEDA","OAKLAND",-122.29839,37.80233
"5377012",2011,2011-10-18,"N","0945",2,"RT 24","WEST MACARTHUR BL",0,1,"N",,,,,0,0,0,0,0,0,"ALAMEDA","OAKLAND",-122.26658,37.83293
"5377016",2011,2011-10-17,"N","1420",1,"RT 580","BOSTON AV",0,1,"M",,,,,0,0,0,0,0,0,"ALAMEDA","OAKLAND",-122.21134,37.79694
"5377067",2011,2011-09-19,"N","1425",1,"RT 880","5TH AV",0,1,"N",,,,,0,0,0,0,0,0,"ALAMEDA","OAKLAND",-122.29879,37.8021
"5377087",2011,2011-08-15,"N","2100",1,"RT 580","BROADWAY",0,2,"N",,,"Y",,0,0,0,0,0,2,"ALAMEDA","OAKLAND",-122.25856,37.8218
"5377119",2011,2011-08-04,"N","2315",4,"RT 580","98TH AV",0,1,"N",,,"Y","Y",0,0,0,0,0,1,"ALAMEDA","OAKLAND",-122.14795,37.75851
"5377807",2011,2011-10-31,"N","1920",1,"RT 880","HIGH ST",0,2,"N",,,,,0,0,0,0,0,0,"ALAMEDA","OAKLAND",-122.21395,37.76077
"5377811",2011,2011-10-31,"N","1650",1,"RT 80","MARITIME ST",0,1,"N",,,"Y",,0,0,0,0,0,1,"ALAMEDA","OAKLAND",-122.30758,37.82448
"5377836",2011,2011-10-17,"N","0910",1,"RT 880","66TH AV",0,2,"N",,,,,0,0,0,0,0,0,"ALAMEDA","OAKLAND",-122.21237,37.75897
"5377884",2011,2011-10-18,"N","0910",2,"RT 13","BROADWAY TER",0,1,"N",,,"Y",,0,0,0,0,0,1,"ALAMEDA","OAKLAND",-122.22615,37.84359
"5377896",2011,2011-10-17,"N","0813",1,"RT 80","SFOBB TOLL PLAZA",0,1,"N",,,"Y",,0,0,0,0,0,1,"ALAMEDA","OAKLAND",-122.31886,37.82371
"5377900",2011,2011-10-18,"N","1000",2,"RT 580","CHETWOOD ST",0,4,"N",,,,,0,0,0,0,0,0,"ALAMEDA","OAKLAND",-122.25125,37.81462
"5377904",2011,2011-10-23,"N","1315",7,"RT 580","GOLF LINKS RD",0,1,"N",,,"Y",,0,0,0,0,0,1,"ALAMEDA","OAKLAND",-122.15186,37.75095
"5377920",2011,2011-10-27,"N","0550",4,"RT 880","5TH AV",0,1,"N",,,,,0,0,0,0,0,0,"ALAMEDA","OAKLAND",-122.24122,37.78413
"5378891",2011,2011-10-19,"Y","1335",3,"EXCELSIOR AV","BEAUMONT AV",0,1,"M","Y",,,,0,1,0,0,0,0,"ALAMEDA","OAKLAND",-122.22783,37.80269
"5378903",2011,2011-10-17,"N","2010",1,"INTERNATIONAL BL","48TH AV",0,1,"M",,,,,0,0,0,0,0,0,"ALAMEDA","OAKLAND",-122.2101,37.7701
"5378906",2011,2011-10-09,"N","1530",7,"FOOTHILL BL","FRUITVALE AV",0,1,"N",,,,,0,0,0,0,0,0,"ALAMEDA","OAKLAND",-122.22293,37.7838
"5378927",2011,2011-10-07,"Y","1950",5,"E 21ST ST","21ST AV",0,1,"N",,,,,0,0,0,0,0,0,"ALAMEDA","OAKLAND",-122.23417,37.79021
"5379896",2011,2011-10-29,"Y","2203",6,"HIGH ST","BANCROFT AV",0,1,"N",,,,,0,0,0,0,0,0,"ALAMEDA","OAKLAND",-122.21355,37.77337
"5379904",2011,2011-10-28,"Y","2302",5,"7TH ST","MADISON ST",0,2,"N",,,,,0,0,0,0,0,0,"ALAMEDA","OAKLAND",-122.2671,37.79672
"5379908",2011,2011-10-26,"Y","1624",3,"BRUSH ST","17TH ST",0,1,"N",,,,,0,0,0,0,0,0,"ALAMEDA","OAKLAND",-122.27714,37.80918
"5379912",2011,2011-10-26,"N","1457",3,"23RD AV","E 7TH ST",0,1,"N",,,,,0,0,0,0,0,0,"ALAMEDA","OAKLAND",-122.23679,37.77711
"5379941",2011,2011-10-28,"Y","0057",5,"E 15TH ST","21ST AV",0,1,"F",,,,,0,0,0,0,0,0,"ALAMEDA","OAKLAND",-122.23816,37.78604
"5379953",2011,2011-10-31,"N","2234",1,"98TH AV","WALNUT ST",0,3,"N",,,,,0,0,0,0,0,0,"ALAMEDA","OAKLAND",-122.16812,37.74549
"5380165",2011,2011-10-20,"N","1544",4,"MANDANA BL","LAKESHORE AV",0,1,"N",,,,,0,0,0,0,0,0,"ALAMEDA","OAKLAND",-122.24199,37.8114
"5380169",2011,2011-10-18,"Y","1200",2,"23RD AV","E 7TH ST",0,2,"N",,,,,0,0,0,0,0,0,"ALAMEDA","OAKLAND",-122.23628,37.77553
"5380189",2011,2011-10-24,"Y","0848",1,"BROADWAY","49TH ST",0,1,"N",,,,,0,0,0,0,0,0,"ALAMEDA","OAKLAND",-122.25304,37.83352
"5380483",2011,2011-11-02,"Y","1030",3,"MADISON ST","7TH ST",0,2,"N",,,,,0,0,0,0,0,0,"ALAMEDA","OAKLAND",-122.2671,37.79672
"5381442",2011,2011-11-01,"Y","0845",2,"MARKET ST","BROCKHURST ST",0,1,"N","Y",,,,0,1,0,0,0,0,"ALAMEDA","OAKLAND",-122.27579,37.82323
"5381446",2011,2011-11-03,"Y","1256",4,"PLEASANT VALLEY AV","HOWE ST",0,1,"N",,,,,0,0,0,0,0,0,"ALAMEDA","OAKLAND",-122.2482,37.83084
"5381470",2011,2011-11-02,"N","1441",3,"52ND ST","SHATTUCK AV",0,1,"F",,,,,0,0,0,0,0,0,"ALAMEDA","OAKLAND",-122.26451,37.83781
"5381506",2011,2011-11-03,"Y","1930",4,"FOOTHILL BL","34TH AV",0,1,"M",,"Y",,,0,0,0,1,0,0,"ALAMEDA","OAKLAND",-122.22066,37.78303
"5381932",2011,2011-09-15,"Y","0844",4,"5TH AV","15TH ST",0,1,"N",,,,,0,0,0,0,0,0,"ALAMEDA","OAKLAND",-122.25294,37.79643
"5381936",2011,2011-09-15,"Y","1701",4,"5TH ST","BRUSH",0,1,"N",,,,,0,0,0,0,0,0,"ALAMEDA","OAKLAND",-122.2822,37.80092
"5381948",2011,2011-09-09,"Y","2309",5,"34TH ST","SAN PABLO AV",0,1,"F","Y",,,,0,1,0,0,0,0,"ALAMEDA","OAKLAND",-122.27807,37.82518
"5381968",2011,2011-09-16,"N","1214",5,"73RD AV","HILLSIDE ST",0,1,"N","Y",,,,0,1,0,0,0,0,"ALAMEDA","OAKLAND",-122.17365,37.76804
"5381972",2011,2011-09-16,"Y","1511",5,"FILBERT ST","8TH ST",0,1,"N",,,,,0,0,0,0,0,0,"ALAMEDA","OAKLAND",-122.28469,37.80412
"5381976",2011,2011-09-16,"Y","1900",5,"14TH ST","UNION ST",0,4,"N",,,,,0,0,0,0,0,0,"ALAMEDA","OAKLAND",-122.28838,37.80999
"5381980",2011,2011-09-18,"Y","1047",7,"WEST GRAND AV","CURTIS ST",0,1,"N",,,,,0,0,0,0,0,0,"ALAMEDA","OAKLAND",-122.27713,37.81381
"5381992",2011,2011-09-07,"N","0904",3,"LASALLE AV","MOUNTAIN BL",0,1,"N","Y",,,,0,1,0,0,0,0,"ALAMEDA","OAKLAND",-122.20957,37.82671
"5382326",2011,2011-09-12,"Y","1334",1,"BANCROFT AV","84TH AV",0,1,"M",,,,,0,0,0,0,0,0,"ALAMEDA","OAKLAND",-122.16938,37.75839
"5383924",2011,2011-08-19,"N","1520",5,"RT 880","JACKSON ST",0,1,"N",,,,,0,0,0,0,0,0,"ALAMEDA","OAKLAND",-122.26696,37.79526
"5383945",2011,2011-09-23,"N","0445",5,"RT 880","7TH ST",0,1,"N",,,,,0,0,0,0,0,0,"ALAMEDA","OAKLAND",-122.30488,37.80819
"5383952",2011,2011-08-20,"N","0350",6,"RT 80","MANDELA PKWY",0,1,"N",,,,"Y",0,0,0,0,0,0,"ALAMEDA","OAKLAND",-122.29394,37.83152
"5383957",2011,2011-09-26,"N","1345",1,"RT 880","FRUITVALE AV",0,1,"F",,,,,0,0,0,0,0,0,"ALAMEDA","OAKLAND",-122.2248,37.77225
"5383960",2011,2011-08-29,"N","0041",1,"RT 880","JEFFERSON ST",0,1,"N",,,,,0,0,0,0,0,0,"ALAMEDA","OAKLAND",-122.25962,37.79051
"5383963",2011,2011-08-11,"N","1700",4,"RT 880","5TH AV",0,1,"N",,,,,0,0,0,0,0,0,"ALAMEDA","OAKLAND",-122.24917,37.78799
"5383971",2011,2011-08-12,"N","1545",5,"RT 880","7TH ST",0,1,"N",,,,,0,0,0,0,0,0,"ALAMEDA","OAKLAND",-122.30254,37.81286
"5383975",2011,2011-08-13,"N","0200",6,"RT 980","MARTIN LUTHER KING JR WY",0,2,"F",,,,"Y",0,0,0,0,0,0,"ALAMEDA","OAKLAND",-122.27395,37.82567
"5383976",2011,2011-08-16,"N","0842",2,"RT 580","GRAND AV",0,2,"N",,,,,0,0,0,0,0,0,"ALAMEDA","OAKLAND",-122.24858,37.81049
"5383984",2011,2011-08-16,"N","1958",2,"RT 24","BROADWAY",0,1,"N",,,"Y",,0,0,0,0,0,1,"ALAMEDA","OAKLAND",-122.25254,37.84404
"5383995",2011,2011-09-19,"N","0955",1,"RT 80","WEST GRAND AV",0,1,"N",,,,,0,0,0,0,0,0,"ALAMEDA","OAKLAND",-122.30732,37.82518
"5383999",2011,2011-08-19,"N","1530",5,"RT 880","16TH AV",0,1,"N",,,,,0,0,0,0,0,0,"ALAMEDA","OAKLAND",-122.24814,37.78738
"5384104",2011,2011-08-29,"N","0115",1,"RT 880","OAK ST",0,1,"N",,,,,0,0,0,0,0,0,"ALAMEDA","OAKLAND",-122.26517,37.79435
"5384107",2011,2011-08-09,"N","0045",2,"RT 580","CHETWOOD ST",0,1,"N",,,,"Y",0,0,0,0,0,0,"ALAMEDA","OAKLAND",-122.25114,37.81418
"5384123",2011,2011-08-30,"N","1645",2,"RT 580","HARRISON ST",0,1,"N",,,"Y",,0,0,0,0,0,1,"ALAMEDA","OAKLAND",-122.25961,37.822
"5384128",2011,2011-08-28,"N","1438",7,"RT 580","35TH AV",0,1,"N",,,,,0,0,0,0,0,0,"ALAMEDA","OAKLAND",-122.20628,37.79445
"5384136",2011,2011-08-27,"N","2132",6,"RT 24","GOLDEN GATE AV",0,2,"N",,,,,0,0,0,0,0,0,"ALAMEDA","OAKLAND",-122.23689,37.84924
"5384143",2011,2011-08-14,"N","2148",7,"RT 880","16TH AV",0,2,"N",,,,,0,0,0,0,0,0,"ALAMEDA","OAKLAND",-122.24938,37.78785
"5384970",2011,2011-10-22,"N","1607",6,"RT 80","METERING LIGHTS",0,1,"N",,,,,0,0,0,0,0,0,"ALAMEDA","OAKLAND",-122.32198,37.82268
"5385588",2011,2011-09-26,"Y","1000",1,"FOOTHILL BL","35TH AV",0,1,"N",,,,,0,0,0,0,0,0,"ALAMEDA","OAKLAND",-122.21914,37.78219
"5385592",2011,2011-09-26,"Y","0009",1,"55TH AV","HARMON AV",0,1,"N",,,"Y",,0,0,0,0,0,1,"ALAMEDA","OAKLAND",-122.19808,37.7711
"5385596",2011,2011-09-25,"N","1530",7,"8TH ST","ALICE ST",0,1,"N","Y",,,,0,1,0,0,0,0,"ALAMEDA","OAKLAND",-122.26812,37.79797
"5385600",2011,2011-09-24,"N","1930",6,"COLLEGE AV","MANILA AV",0,2,"N",,"Y",,,0,0,0,2,0,0,"ALAMEDA","OAKLAND",-122.25133,37.83869
"5386747",2011,2011-11-03,"N","1800",4,"RT 580","PARK BL",0,1,"N",,,,,0,0,0,0,0,0,"ALAMEDA","OAKLAND",-122.23582,37.8058
"5386759",2011,2011-11-08,"N","1230",2,"RT 880","98TH AV",0,1,"N",,,,,0,0,0,0,0,0,"ALAMEDA","OAKLAND",-122.18966,37.73278
"5386763",2011,2011-11-07,"N","0815",1,"RT 80","WEST GRAND AV",0,1,"N",,,,,0,0,0,0,0,0,"ALAMEDA","OAKLAND",-122.29955,37.82665
"5387090",2011,2011-08-18,"N","1620",4,"RT 580","ARDLEY AV",0,1,"N",,,,,0,0,0,0,0,0,"ALAMEDA","OAKLAND",-122.22322,37.7996
"5387184",2011,2011-10-05,"N","0850",3,"RT 580","ARDLEY AV",0,1,"F",,,,,0,0,0,0,0,0,"ALAMEDA","OAKLAND",-122.22247,37.79964
"5387201",2011,2011-07-22,"N","1350",5,"RT 880","HIGH ST",0,2,"N",,,,,0,0,0,0,0,0,"ALAMEDA","OAKLAND",-122.21439,37.76092
"5387206",2011,2011-07-06,"N","1800",3,"RT 24","RT 13",0,1,"N",,,,,0,0,0,0,0,0,"ALAMEDA","OAKLAND",-122.2349,37.84864
"5387223",2011,2011-09-07,"N","1635",3,"RT 13","BROADWAY TER",0,1,"N",,,,,0,0,0,0,0,0,"ALAMEDA","OAKLAND",-122.22297,37.83933
"5387231",2011,2011-09-04,"N","1644",7,"RT 580","BROADWAY",0,4,"F",,,,,0,0,0,0,0,0,"ALAMEDA","OAKLAND",-122.25783,37.82146
"5387402",2011,2011-11-15,"N","0910",2,"ALICE ST","14TH ST",0,1,"N",,,,,0,0,0,0,0,0,"ALAMEDA","OAKLAND",-122.26589,37.80347
"5387406",2011,2011-11-15,"Y","1518",2,"HIGH ST","E 12TH ST",0,1,"N",,,,,0,0,0,0,0,0,"ALAMEDA","OAKLAND",-122.21609,37.77142
"5387422",2011,2011-10-26,"Y","0744",3,"WEST GRAND AV","WEST ST",0,1,"N",,,,,0,0,0,0,0,0,"ALAMEDA","OAKLAND",-122.27591,37.81332
"5387562",2011,2011-10-15,"N","0842",6,"RT 880","FRUITVALE AV",0,1,"N",,,,,0,0,0,0,0,0,"ALAMEDA","OAKLAND",-122.2297,37.77384
"5387566",2011,2011-10-13,"N","1150",4,"RT 880","BROADWAY",0,1,"N",,,,,0,0,0,0,0,0,"ALAMEDA","OAKLAND",-122.26963,37.79631
"5387592",2011,2011-10-05,"N","0224",3,"RT 880","HIGH ST",0,1,"N",,,,"Y",0,0,0,0,0,0,"ALAMEDA","OAKLAND",-122.22125,37.76952
"5387603",2011,2011-10-09,"N","1655",7,"RT 24","CALDECOTT TNL",0,1,"N",,,"Y",,0,0,0,0,0,1,"ALAMEDA","OAKLAND",-122.2207,37.85383
"5387611",2011,2011-10-03,"N","2307",1,"RT 580","BOSTON AV",0,1,"F",,,,,0,0,0,0,0,0,"ALAMEDA","OAKLAND",-122.21111,37.79668
"5387615",2011,2011-10-22,"N","0740",6,"RT 880","16TH AV",0,1,"N",,,,,0,0,0,0,0,0,"ALAMEDA","OAKLAND",-122.25045,37.7882
"5387627",2011,2011-10-06,"N","1745",4,"RT 24","PRESLEY WY",0,1,"N",,,,,0,0,0,0,0,0,"ALAMEDA","OAKLAND",-122.24889,37.84549
"5387635",2011,2011-10-12,"N","1725",3,"RT 580","ADELINE ST",0,2,"N",,,,,0,0,0,0,0,0,"ALAMEDA","OAKLAND",-122.2855,37.82704
"5388848",2011,2011-10-13,"Y","0712",4,"73RD AV","KRAUSE ST",0,1,"F","Y",,,,0,1,0,0,0,0,"ALAMEDA","OAKLAND",-122.17847,37.76491
"5388854",2011,2011-10-12,"Y","1318",3,"MARKET ST","AILEEN ST",0,1,"N",,,,,0,0,0,0,0,0,"ALAMEDA","OAKLAND",-122.27426,37.84086
"5388855",2011,2011-10-12,"Y","1743",3,"7TH ST","UNION ST",0,1,"N",,,,,0,0,0,0,0,0,"ALAMEDA","OAKLAND",-122.29043,37.80428
"5388856",2011,2011-10-14,"N","2111",5,"BROADWAY","21ST ST",0,1,"N",,,,,0,0,0,0,0,0,"ALAMEDA","OAKLAND",-122.26765,37.81003
"5388857",2011,2011-10-12,"N","1515",3,"27TH ST","NORTHGATE AV",0,1,"N",,,,,0,0,0,0,0,0,"ALAMEDA","OAKLAND",-122.27091,37.8168
"5388862",2011,2011-10-02,"N","1117",7,"PLEASANT VALLEY AV","PIEDMONT AV",0,1,"N",,"Y",,,0,0,0,1,0,0,"ALAMEDA","OAKLAND",-122.24718,37.82994
"5388863",2011,2011-10-21,"Y","1314",5,"HEGENBERGER RD","EDES AV",0,2,"N",,,,,0,0,0,0,0,0,"ALAMEDA","OAKLAND",-122.1962,37.74475
"5388864",2011,2011-10-21,"N","1750",5,"82ND AV","BANCROFT AV",0,2,"N","Y",,,,0,2,0,0,0,0,"ALAMEDA","OAKLAND",-122.17064,37.75996
"5388866",2011,2011-10-23,"N","0920",7,"INTERNATIONAL BL","36TH AV",0,3,"N",,,,,0,0,0,0,0,0,"ALAMEDA","OAKLAND",-122.22174,37.77563
"5388869",2011,2011-10-30,"Y","1530",7,"HIGH ST","SAN CARLOS ST",0,4,"N",,,,,0,0,0,0,0,0,"ALAMEDA","OAKLAND",-122.20811,37.77839
